Date Lifted,Exercise,Weight (kg),Weight (lb),Reps,Bodyweight (kg),Bodyweight (lb),Percentile (%),Warmup
2022-03-17,Lat Pulldown,54,119.1,6,81,178.6,23.6,0
2022-03-17,Dumbbell Shrug,16,35.3,20,81,178.6,16.1,0
2022-03-17,Close Grip Lat Pulldown,47,103.6,7,81,178.6,8.7,0
2022-03-17,Machine Row,50,110.2,10,81,178.6,18.5,0
2022-03-16,Shoulder Press,25,55.1,10,81,178.6,5.5,0
2022-03-16,Tricep Pushdown,21.2,46.7,12,81,178.6,13.2,0
2022-03-16,Dumbbell Lateral Raise,8,17.6,8,81,178.6,24.7,0
2022-03-16,Lying Tricep Extension,12.5,27.6,17,81,178.6,6.6,0
2022-03-16,Dumbbell Front Raise,8,17.6,8,81,178.6,22.3,0
2022-03-16,Seated Dumbbell Tricep Extension,16,35.3,10,81,178.6,24.2,0
2022-03-16,Machine Shoulder Press,27.5,60.6,9,81,178.6,9,0
2022-03-15,Deadlift,50,110.2,10,81,178.6,1.3,0
2022-03-15,Barbell Curl,17.5,38.6,16,81,178.6,13.2,0
2022-03-15,Hammer Curl,10,22.1,8,81,178.6,10.9,0
2022-03-15,EZ Bar Curl,17.5,38.6,16,81,178.6,9.9,0
2022-03-15,Incline Dumbbell Curl,6,13.2,20,81,178.6,12.2,0
2022-03-15,Wrist Curl,30,66.1,10,81,178.6,37.2,0
2022-03-15,Seated Calf Raise,45,99.2,12,81,178.6,24.7,0
2022-03-14,Bench Press,55,121.3,10,81,178.6,20.6,0
2022-03-14,Dumbbell Fly,16,35.3,14,81,178.6,48.5,0
2022-03-14,Dumbbell Bench Press,18,39.7,8,81,178.6,10.4,0
2022-03-14,Machine Chest Fly,57.5,126.8,8,81,178.6,32.3,0
2022-03-14,Chest Press,42.5,93.7,6,81,178.6,11.9,0
2022-03-14,Decline Push Up,,,9,81,178.6,18.4,0
2022-03-14,Dips,-33,-72.8,10,81,178.6,1.3,0
2022-03-11,Machine Back Extension,50,110.2,25,82.9,182.8,29.4,0
2022-03-11,Pull Ups,,,3,82.9,182.8,14.7,0
2022-03-11,Lat Pulldown,54,119.1,5,82.9,182.8,19.9,0
2022-03-11,Dumbbell Shrug,16,35.3,22,82.9,182.8,16.5,0
2022-03-11,Close Grip Lat Pulldown,40,88.2,16,82.9,182.8,11.5,0
2022-03-11,Machine Row,50,110.2,5,82.9,182.8,10.3,0
2022-03-10,Shoulder Press,25,55.1,8,82.9,182.8,3.5,0
2022-03-10,Tricep Pushdown,17.5,38.6,16,82.9,182.8,9.7,0
2022-03-10,Dumbbell Lateral Raise,8,17.6,8,82.9,182.8,23.7,0
2022-03-10,Lying Tricep Extension,10,22.1,20,82.9,182.8,3.6,0
2022-03-10,Dumbbell Front Raise,8,17.6,8,82.9,182.8,21.4,0
2022-03-10,Seated Dumbbell Tricep Extension,14,30.9,14,82.9,182.8,21.3,0
2022-03-10,Machine Shoulder Press,27.5,60.6,10,82.9,182.8,9,0
2022-03-09,Barbell Curl,17.5,38.6,12,82.9,182.8,9.4,0
2022-03-09,Hammer Curl,12,26.5,7,82.9,182.8,15,0
2022-03-09,EZ Bar Curl,17.5,38.6,12,82.9,182.8,6.6,0
2022-03-09,Dumbbell Curl,12,26.5,5,82.9,182.8,17.4,0
2022-03-09,Incline Hammer Curl,6,13.2,16,82.9,182.8,13.3,0
2022-03-09,Wrist Curl,25,55.1,16,82.9,182.8,34.3,0
2022-03-09,Dumbbell Wrist Curl,10,22.1,12,82.9,182.8,20,0
2022-03-09,Seated Calf Raise,40,88.2,12,82.9,182.8,19.3,0
2022-03-08,Chest Press,42.5,93.7,5,82.9,182.8,10.1,0
2022-03-08,Dips,-33,-72.8,5,82.9,182.8,0.4,0
2022-03-08,Bench Press,55,121.3,8,82.9,182.8,13.9,0
2022-03-08,Dumbbell Bench Press,18,39.7,10,82.9,182.8,11.9,0
2022-03-08,Machine Chest Fly,65,143.3,7,82.9,182.8,37.7,0
2022-03-08,Incline Push Up,,,5,82.9,182.8,14.3,0
2022-03-07,Back Extension,,,16,82.9,182.8,33.9,0
2022-03-07,Pull Ups,,,2,82.9,182.8,12.5,0
2022-03-07,Lat Pulldown,54,119.1,10,82.9,182.8,34,0
2022-03-07,Dumbbell Shrug,12,26.5,16,82.9,182.8,6,0
2022-03-07,Close Grip Lat Pulldown,33,72.8,20,82.9,182.8,7,0
2022-03-07,Machine Row,42.5,93.7,20,82.9,182.8,20.3,0
2022-02-22,Bench Press,55,121.3,7,82.9,182.8,12,0
2022-02-22,Incline Dumbbell Bench Press,16,35.3,9,82.9,182.8,4,0
2022-02-22,Chest Press,35,77.2,16,82.9,182.8,14,0
2022-02-22,Dumbbell Bench Press,18,39.7,10,82.9,182.8,11.9,0
2022-02-22,Decline Dumbbell Bench Press,18,39.7,7,82.9,182.8,13.3,0
2022-02-22,Dumbbell Fly,16,35.3,8,82.9,182.8,36.1,0
2022-02-22,Machine Chest Fly,65,143.3,3,82.9,182.8,27.9,0
2022-02-21,Bent Over Row,40,88.2,13,82.9,182.8,13,0
2022-02-21,Dumbbell Row,20,44.1,11,82.9,182.8,15.3,0
2022-02-21,Lat Pulldown,54,119.1,7,82.9,182.8,24.7,0
2022-02-21,Dumbbell Shrug,24,52.9,10,82.9,182.8,23,0
2022-02-21,T Bar Row,45,99.2,10,82.9,182.8,17.5,0
2022-02-21,Face Pull,21.2,46.7,10,82.9,182.8,19.9,0
2022-02-04,Deadlift,50,110.2,11,82.9,182.8,1.2,0
2022-02-04,Dumbbell Curl,12,26.5,8,82.9,182.8,21.2,0
2022-02-04,EZ Bar Curl,17.5,38.6,12,82.9,182.8,6.6,0
2022-02-04,Hammer Curl,12,26.5,8,82.9,182.8,16.5,0
2022-02-04,Barbell Curl,17.5,38.6,12,82.9,182.8,9.4,0
2022-02-04,Wrist Curl,25,55.1,12,82.9,182.8,31,0
2022-02-04,Preacher Curl,25,55.1,12,82.9,182.8,27.6,0
2022-02-03,Shoulder Press,20,44.1,17,82.9,182.8,3.7,0
2022-02-03,Close Grip Bench Press,35,77.2,10,82.9,182.8,2.2,0
2022-02-03,Arnold Press,8,17.6,17,82.9,182.8,10.2,0
2022-02-03,Tricep Rope Pushdown,17.5,38.6,16,82.9,182.8,14.5,0
2022-02-03,Dumbbell Lateral Raise,8,17.6,9,82.9,182.8,25.3,0
2022-02-03,Tricep Pushdown,17.5,38.6,16,82.9,182.8,9.7,0
2022-02-03,Seated Dumbbell Tricep Extension,14,30.9,8,82.9,182.8,15.1,0
2022-02-03,Dumbbell Front Raise,8,17.6,17,82.9,182.8,30.2,0
2022-02-02,Squat,40,88.2,12,82.9,182.8,1.2,0
2022-02-02,Dumbbell Split Squat,8,17.6,14,82.9,182.8,6.2,0
2022-02-02,Hip Thrust,40,88.2,12,82.9,182.8,6.2,0
2022-02-02,Lying Leg Curl,57.5,126.8,8,82.9,182.8,56.4,0
2022-02-02,Seated Calf Raise,40,88.2,16,82.9,182.8,22.6,0
2022-02-02,Sled Leg Press,160,352.7,12,82.9,182.8,48.7,0
2022-02-02,Seated Leg Curl,57.5,126.8,12,82.9,182.8,49.1,0
2022-02-02,Leg Extension,72.5,159.8,12,82.9,182.8,52.2,0
2022-02-01,Bench Press,55,121.3,8,83.7,184.5,13.3,0
2022-02-01,Incline Dumbbell Bench Press,16,35.3,10,83.7,184.5,4.5,0
2022-02-01,Chest Press,27.5,60.6,20,83.7,184.5,8.7,0
2022-02-01,Dumbbell Bench Press,16,35.3,16,83.7,184.5,12.3,0
2022-02-01,Decline Dumbbell Bench Press,18,39.7,6,83.7,184.5,11.9,0
2022-02-01,Dumbbell Fly,16,35.3,8,83.7,184.5,35.6,0
2022-02-01,Machine Chest Fly,57.5,126.8,14,83.7,184.5,44,0
2022-01-31,Bent Over Row,40,88.2,7,83.7,184.5,5.8,0
2022-01-31,Dumbbell Row,18,39.7,16,83.7,184.5,15.2,0
2022-01-31,Lat Pulldown,54,119.1,9,83.7,184.5,30.1,0
2022-01-31,Dumbbell Shrug,24,52.9,10,83.7,184.5,22.4,0
2022-01-31,Face Pull,17.5,38.6,16,83.7,184.5,17.6,0
2022-01-28,Deadlift,45,99.2,15,83.7,184.5,1.1,0
2022-01-28,Barbell Curl,15,33.1,15,83.7,184.5,7.1,0
2022-01-28,Dumbbell Curl,10,22.1,15,83.7,184.5,21.1,0
2022-01-28,Preacher Curl,20,44.1,20,83.7,184.5,24,0
2022-01-28,Hammer Curl,10,22.1,15,83.7,184.5,16.2,0
2022-01-28,EZ Bar Curl,15,33.1,15,83.7,184.5,4.6,0
2022-01-28,Wrist Curl,25,55.1,9,83.7,184.5,27.7,0
2022-01-27,Shoulder Press,17.5,38.6,16,83.7,184.5,1.7,0
2022-01-27,Tricep Rope Pushdown,17.5,38.6,12,83.7,184.5,11.3,0
2022-01-27,Dumbbell Lateral Raise,8,17.6,12,83.7,184.5,28.6,0
2022-01-27,Tricep Pushdown,28.7,63.3,12,83.7,184.5,24,0
2022-01-27,Dumbbell Front Raise,8,17.6,16,83.7,184.5,28.9,0
2022-01-27,Close Grip Bench Press,30,66.1,16,83.7,184.5,1.9,0
2022-01-27,Arnold Press,6,13.2,20,83.7,184.5,5.4,0
2022-01-27,Seated Dumbbell Tricep Extension,12,26.5,16,83.7,184.5,16.6,0
2022-01-26,Squat,40,88.2,10,83.7,184.5,0.8,0
2022-01-26,Sled Leg Press,160,352.7,9,83.7,184.5,40,0
2022-01-26,Hip Thrust,40,88.2,10,83.7,184.5,5.2,0
2022-01-26,Leg Extension,65,143.3,16,83.7,184.5,49.9,0
2022-01-26,Seated Calf Raise,35,77.2,16,83.7,184.5,17.6,0
2022-01-26,Seated Leg Curl,57.5,126.8,12,83.7,184.5,48.4,0
2022-01-26,Dumbbell Split Squat,6,13.2,20,83.7,184.5,4,0
2022-01-26,Lying Leg Curl,57.5,126.8,10,83.7,184.5,62.2,0
2022-01-25,Bench Press,50,110.2,11,83.7,184.5,13.3,0
2022-01-25,Incline Dumbbell Bench Press,14,30.9,13,83.7,184.5,3.3,0
2022-01-25,Dumbbell Fly,16,35.3,9,83.7,184.5,37.8,0
2022-01-25,Decline Dumbbell Bench Press,18,39.7,9,83.7,184.5,15.6,0
2022-01-25,Dumbbell Bench Press,16,35.3,9,83.7,184.5,7.1,0
2022-01-25,Machine Chest Fly,50,110.2,14,83.7,184.5,32,0
2022-01-25,Chest Press,27.5,60.6,12,83.7,184.5,5.2,0
2022-01-24,Bent Over Row,40,88.2,7,83.7,184.5,5.8,0
2022-01-24,Lat Pulldown,54,119.1,8,83.7,184.5,27,0
2022-01-24,Dumbbell Row,18,39.7,11,83.7,184.5,10.8,0
2022-01-24,Dumbbell Shrug,22,48.5,12,83.7,184.5,20.6,0
2022-01-24,T Bar Row,40,88.2,16,83.7,184.5,18.1,0
2022-01-24,Face Pull,21.2,46.7,16,83.7,184.5,25.7,0
2022-01-21,Deadlift,40,88.2,16,83.7,184.5,0.6,0
2022-01-21,Barbell Curl,12.5,27.6,20,83.7,184.5,5.6,0
2022-01-21,Dumbbell Curl,10,22.1,10,83.7,184.5,16.7,0
2022-01-21,Preacher Curl,17.5,38.6,16,83.7,184.5,13.6,0
2022-01-21,Hammer Curl,8,17.6,17,83.7,184.5,9.8,0
2022-01-21,EZ Bar Curl,12.5,27.6,16,83.7,184.5,2.5,0
2022-01-21,Wrist Curl,20,44.1,20,83.7,184.5,28.8,0
2022-01-20,Shoulder Press,15,33.1,16,83.7,184.5,0.8,0
2022-01-20,Tricep Pushdown,25,55.1,14,83.7,184.5,19.6,0
2022-01-20,Dumbbell Lateral Raise,8,17.6,10,83.7,184.5,26.4,0
2022-01-20,Tricep Rope Pushdown,17.5,38.6,14,83.7,184.5,12.7,0
2022-01-20,Dumbbell Front Raise,8,17.6,14,83.7,184.5,27.1,0
2022-01-20,Close Grip Bench Press,25,55.1,16,83.7,184.5,0.6,0
2022-01-20,Arnold Press,6,13.2,19,83.7,184.5,5.1,0
2022-01-20,Seated Dumbbell Tricep Extension,10,22.1,16,83.7,184.5,11.2,0
2022-01-19,Squat,35,77.2,16,83.7,184.5,0.9,0
2022-01-19,Sled Leg Press,160,352.7,8,83.7,184.5,36.8,0
2022-01-19,Hip Thrust,35,77.2,16,83.7,184.5,5.3,0
2022-01-19,Leg Extension,57.5,126.8,16,83.7,184.5,39.3,0
2022-01-19,Seated Calf Raise,30,66.1,14,83.7,184.5,12.4,0
2022-01-19,Seated Leg Curl,57.5,126.8,12,83.7,184.5,48.5,0
2022-01-19,Dumbbell Split Squat,6,13.2,7,83.7,184.5,1.8,0
2022-01-19,Lying Leg Curl,57.5,126.8,8,83.7,184.5,55.7,0
2022-01-18,Bench Press,45,99.2,12,83.7,184.5,9.3,0
2022-01-18,Incline Dumbbell Bench Press,12,26.5,14,83.7,184.5,1.8,0
2022-01-18,Dumbbell Fly,14,30.9,13,83.7,184.5,36.2,0
2022-01-18,Decline Dumbbell Bench Press,16,35.3,12,83.7,184.5,14.3,0
2022-01-18,Dumbbell Bench Press,14,30.9,13,83.7,184.5,6.5,0
2022-01-18,Machine Chest Fly,50,110.2,12,83.7,184.5,28.5,0
2022-01-18,Chest Press,20,44.1,22,83.7,184.5,3.8,0
2022-01-17,Bent Over Row,35,77.2,13,83.7,184.5,7.1,0
2022-01-17,Lat Pulldown,47,103.6,13,83.7,184.5,27.4,0
2022-01-17,Dumbbell Row,16,35.3,12,83.7,184.5,8.1,0
2022-01-17,Dumbbell Shrug,20,44.1,12,83.7,184.5,16.5,0
2022-01-17,T Bar Row,40,88.2,11,83.7,184.5,12.6,0
2022-01-17,Face Pull,17.5,38.6,16,83.7,184.5,17.6,0
2022-01-15,Squat,35,77.2,16,83.7,184.5,0.9,0
2022-01-15,Sled Leg Press,140,308.7,14,83.7,184.5,39.7,0
2022-01-15,Hip Thrust,30,66.1,12,83.7,184.5,2.8,0
2022-01-15,Leg Extension,57.5,126.8,12,83.7,184.5,32.2,0
2022-01-15,Seated Calf Raise,25,55.1,16,83.7,184.5,9.7,0
2022-01-15,Seated Leg Curl,50,110.2,16,83.7,184.5,44.2,0
2022-01-15,Dumbbell Split Squat,6,13.2,14,83.7,184.5,2.9,0
2022-01-15,Lying Leg Curl,57.5,126.8,8,83.7,184.5,55.8,0
2022-01-14,Bench Press,45,99.2,11,83.7,184.5,8.4,0
2022-01-14,Incline Dumbbell Bench Press,12,26.5,11,83.7,184.5,1.2,0
2022-01-14,Dumbbell Fly,14,30.9,10,83.7,184.5,32,0
2022-01-14,Decline Dumbbell Bench Press,16,35.3,8,83.7,184.5,10.4,0
2022-01-14,Machine Chest Fly,50,110.2,4,83.7,184.5,14.2,0
2022-01-14,Chest Press,20,44.1,17,83.7,184.5,2.8,0
2022-01-14,Dumbbell Bench Press,14,30.9,10,83.7,184.5,5.2,0
2022-01-13,Bent Over Row,35,77.2,10,83.7,184.5,5.1,0
2022-01-13,Lat Pulldown,47,103.6,11,83.7,184.5,23.5,0
2022-01-13,Dumbbell Shrug,20,44.1,10,83.7,184.5,14.7,0
2022-01-13,Dumbbell Row,16,35.3,12,83.7,184.5,8.1,0
2022-01-13,T Bar Row,40,88.2,7,83.7,184.5,8.1,0
2022-01-13,Face Pull,17.5,38.6,12,83.7,184.5,14.6,0
2022-01-06,Shoulder Press,12.5,27.6,20,83.7,184.5,0.5,0
2022-01-06,Tricep Pushdown,21.2,46.7,19,83.7,184.5,17.3,0
2022-01-06,Dumbbell Lateral Raise,6,13.2,16,83.7,184.5,20.4,0
2022-01-06,Tricep Rope Pushdown,15,33.1,14,83.7,184.5,8.6,0
2022-01-06,Dumbbell Front Raise,6,13.2,20,83.7,184.5,21.3,0
2022-01-06,Close Grip Bench Press,20,44.1,20,83.7,184.5,0.3,0
2022-01-06,Arnold Press,6,13.2,12,83.7,184.5,3.3,0
2022-01-06,Seated Dumbbell Tricep Extension,8,17.6,20,83.7,184.5,8.2,0
2022-01-05,Squat,30,66.1,16,83.7,184.5,0.4,0
2022-01-05,Hip Thrust,25,55.1,16,83.7,184.5,2.2,0
2022-01-05,Sled Leg Press,120,264.6,17,83.7,184.5,32.3,0
2022-01-05,Seated Leg Curl,50,110.2,12,83.7,184.5,36.6,0
2022-01-05,Dumbbell Split Squat,6,13.2,14,83.7,184.5,2.9,0
2022-01-05,Seated Calf Raise,25,55.1,9,83.7,184.5,7.1,0
2022-01-05,Lying Leg Curl,57.5,126.8,5,83.7,184.5,46.9,0
2022-01-04,Bench Press,40,88.2,16,83.7,184.5,8.3,0
2022-01-04,Incline Dumbbell Bench Press,10,22.1,16,83.7,184.5,0.9,0
2022-01-04,Dumbbell Fly,12,26.5,17,83.7,184.5,32.4,0
2022-01-04,Decline Dumbbell Bench Press,16,35.3,10,83.7,184.5,12.6,0
2022-01-04,Dumbbell Bench Press,12,26.5,14,83.7,184.5,4.3,0
2022-01-04,Machine Chest Fly,42.5,93.7,16,83.7,184.5,23.6,0
2022-01-04,Chest Press,20,44.1,17,83.7,184.5,2.8,0
2022-01-03,Bent Over Row,30,66.1,15,83.7,184.5,4.3,0
2022-01-03,Lat Pulldown,47,103.6,9,83.7,184.5,19.2,0
2022-01-03,Dumbbell Row,16,35.3,10,83.7,184.5,7,0
2022-01-03,Dumbbell Shrug,18,39.7,12,83.7,184.5,12.8,0
2022-01-03,T Bar Row,35,77.2,15,83.7,184.5,11,0
2022-01-03,Face Pull,15,33.1,16,83.7,184.5,12.8,0
2022-01-03,Back Extension,,,12,83.7,184.5,27.6,0
2021-12-31,Deadlift,40,88.2,16,85,187.4,0.5,0
2021-12-31,Barbell Curl,10,22.1,20,85,187.4,2.6,0
2021-12-31,Dumbbell Curl,10,22.1,12,85,187.4,17.8,0
2021-12-31,Preacher Curl,17.5,38.6,20,85,187.4,16.3,0
2021-12-31,Hammer Curl,6,13.2,39,85,187.4,12.2,0
2021-12-31,EZ Bar Curl,10,22.1,20,85,187.4,1.3,0
2021-12-31,Wrist Curl,17.5,38.6,16,85,187.4,21.8,0
